route,area,tag,attribute,text,ref,target,fragment,xpath,line,target_exists
notebooks/placement_decision.html,body,a,href,,#cb1-12,notebooks/placement_decision.html,cb1-12,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[12]/a,920,True
notebooks/placement_decision.html,body,a,href,,#cb1-13,notebooks/placement_decision.html,cb1-13,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[13]/a,921,True
notebooks/placement_decision.html,body,a,href,,#cb1-14,notebooks/placement_decision.html,cb1-14,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[14]/a,922,True
notebooks/placement_decision.html,body,a,href,,#cb1-15,notebooks/placement_decision.html,cb1-15,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[15]/a,923,True
notebooks/placement_decision.html,body,a,href,,#cb1-16,notebooks/placement_decision.html,cb1-16,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[16]/a,924,True
notebooks/placement_decision.html,body,a,href,,#cb1-17,notebooks/placement_decision.html,cb1-17,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[17]/a,925,True
notebooks/placement_decision.html,body,a,href,,#cb1-18,notebooks/placement_decision.html,cb1-18,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[18]/a,926,True
notebooks/placement_decision.html,body,a,href,,#cb1-19,notebooks/placement_decision.html,cb1-19,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[19]/a,927,True
notebooks/placement_decision.html,body,a,href,,#cb1-20,notebooks/placement_decision.html,cb1-20,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[20]/a,928,True
notebooks/placement_decision.html,body,a,href,,#cb1-21,notebooks/placement_decision.html,cb1-21,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[21]/a,929,True
notebooks/placement_decision.html,body,a,href,,#cb1-22,notebooks/placement_decision.html,cb1-22,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[22]/a,930,True
notebooks/placement_decision.html,body,a,href,,#cb1-23,notebooks/placement_decision.html,cb1-23,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[23]/a,931,True
notebooks/placement_decision.html,body,a,href,,#cb1-24,notebooks/placement_decision.html,cb1-24,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[24]/a,932,True
notebooks/placement_decision.html,body,a,href,,#cb1-25,notebooks/placement_decision.html,cb1-25,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[25]/a,933,True
notebooks/placement_decision.html,body,a,href,,#cb1-26,notebooks/placement_decision.html,cb1-26,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[26]/a,934,True
notebooks/placement_decision.html,body,a,href,,#cb1-27,notebooks/placement_decision.html,cb1-27,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[27]/a,935,True
notebooks/placement_decision.html,body,a,href,,#cb1-28,notebooks/placement_decision.html,cb1-28,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[28]/a,936,True
notebooks/placement_decision.html,body,a,href,,#cb1-29,notebooks/placement_decision.html,cb1-29,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[29]/a,937,True
notebooks/placement_decision.html,body,a,href,,#cb1-30,notebooks/placement_decision.html,cb1-30,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[30]/a,938,True
notebooks/placement_decision.html,body,a,href,,#cb1-31,notebooks/placement_decision.html,cb1-31,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[31]/a,939,True
notebooks/placement_decision.html,body,a,href,,#cb1-32,notebooks/placement_decision.html,cb1-32,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[32]/a,940,True
notebooks/placement_decision.html,body,a,href,,#cb1-33,notebooks/placement_decision.html,cb1-33,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[33]/a,941,True
notebooks/placement_decision.html,body,a,href,,#cb1-34,notebooks/placement_decision.html,cb1-34,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[34]/a,942,True
notebooks/placement_decision.html,body,a,href,,#cb1-35,notebooks/placement_decision.html,cb1-35,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[35]/a,943,True
notebooks/placement_decision.html,body,a,href,,#cb1-36,notebooks/placement_decision.html,cb1-36,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[36]/a,944,True
notebooks/placement_decision.html,body,a,href,,#cb1-37,notebooks/placement_decision.html,cb1-37,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[37]/a,945,True
notebooks/placement_decision.html,body,a,href,,#cb1-38,notebooks/placement_decision.html,cb1-38,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[38]/a,946,True
notebooks/placement_decision.html,body,a,href,,#cb1-39,notebooks/placement_decision.html,cb1-39,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[39]/a,947,True
notebooks/placement_decision.html,body,a,href,,#cb1-40,notebooks/placement_decision.html,cb1-40,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[40]/a,948,True
notebooks/placement_decision.html,body,a,href,,#cb1-41,notebooks/placement_decision.html,cb1-41,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[41]/a,949,True
notebooks/placement_decision.html,body,a,href,,#cb1-42,notebooks/placement_decision.html,cb1-42,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[42]/a,950,True
notebooks/placement_decision.html,body,a,href,,#cb1-43,notebooks/placement_decision.html,cb1-43,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[43]/a,951,True
notebooks/placement_decision.html,body,a,href,,#cb1-44,notebooks/placement_decision.html,cb1-44,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[44]/a,952,True
notebooks/placement_decision.html,body,a,href,,#cb1-45,notebooks/placement_decision.html,cb1-45,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[45]/a,953,True
notebooks/placement_decision.html,body,a,href,,#cb1-46,notebooks/placement_decision.html,cb1-46,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[46]/a,954,True
notebooks/placement_decision.html,body,a,href,,#cb1-47,notebooks/placement_decision.html,cb1-47,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[47]/a,955,True
notebooks/placement_decision.html,body,a,href,,#cb1-48,notebooks/placement_decision.html,cb1-48,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[48]/a,956,True
notebooks/placement_decision.html,body,a,href,,#cb1-49,notebooks/placement_decision.html,cb1-49,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[49]/a,957,True
notebooks/preparation/01_import_state_alignment.html,head,script,src,,../../site_libs/quarto-nav/quarto-nav.js,site_libs/quarto-nav/quarto-nav.js,,/html/head/script[1],80,True
notebooks/preparation/01_import_state_alignment.html,head,script,src,,../../site_libs/quarto-nav/headroom.min.js,site_libs/quarto-nav/headroom.min.js,,/html/head/script[2],81,True
notebooks/preparation/01_import_state_alignment.html,head,script,src,,../../site_libs/clipboard/clipboard.min.js,site_libs/clipboard/clipboard.min.js,,/html/head/script[3],82,True
notebooks/preparation/01_import_state_alignment.html,head,script,src,,../../site_libs/quarto-search/autocomplete.umd.js,site_libs/quarto-search/autocomplete.umd.js,,/html/head/script[4],83,True
notebooks/preparation/01_import_state_alignment.html,head,script,src,,../../site_libs/quarto-search/fuse.min.js,site_libs/quarto-search/fuse.min.js,,/html/head/script[5],84,True
notebooks/preparation/01_import_state_alignment.html,head,script,src,,../../site_libs/quarto-search/quarto-search.js,site_libs/quarto-search/quarto-search.js,,/html/head/script[6],85,True
notebooks/preparation/01_import_state_alignment.html,head,link,href,,../../notebooks/preparation/02_coverage_sample_flow.html,notebooks/preparation/02_coverage_sample_flow.html,,/html/head/link[1],87,True
notebooks/preparation/01_import_state_alignment.html,head,link,href,,../../supplementary_information.html,supplementary_information.html,,/html/head/link[2],88,True
notebooks/preparation/01_import_state_alignment.html,head,script,src,,../../site_libs/quarto-html/quarto.js,site_libs/quarto-html/quarto.js,,/html/head/script[7],89,True
notebooks/preparation/01_import_state_alignment.html,head,script,src,,../../site_libs/quarto-html/tabsets/tabsets.js,site_libs/quarto-html/tabsets/tabsets.js,,/html/head/script[8],90,True
notebooks/preparation/01_import_state_alignment.html,head,script,src,,../../site_libs/quarto-html/popper.min.js,site_libs/quarto-html/popper.min.js,,/html/head/script[9],91,True
notebooks/preparation/01_import_state_alignment.html,head,script,src,,../../site_libs/quarto-html/tippy.umd.min.js,site_libs/quarto-html/tippy.umd.min.js,,/html/head/script[10],92,True
notebooks/preparation/01_import_state_alignment.html,head,script,src,,../../site_libs/quarto-html/anchor.min.js,site_libs/quarto-html/anchor.min.js,,/html/head/script[11],93,True
notebooks/preparation/01_import_state_alignment.html,head,link,href,,../../site_libs/quarto-html/tippy.css,site_libs/quarto-html/tippy.css,,/html/head/link[3],94,True
notebooks/preparation/01_import_state_alignment.html,head,link,href,,../../site_libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css,site_libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css,,/html/head/link[4],95,True
notebooks/preparation/01_import_state_alignment.html,head,script,src,,../../site_libs/bootstrap/bootstrap.min.js,site_libs/bootstrap/bootstrap.min.js,,/html/head/script[12],96,True
notebooks/preparation/01_import_state_alignment.html,head,link,href,,../../site_libs/bootstrap/bootstrap-icons.css,site_libs/bootstrap/bootstrap-icons.css,,/html/head/link[5],97,True
notebooks/preparation/01_import_state_alignment.html,head,link,href,,../../site_libs/bootstrap/bootstrap-1b8143a5af30aa0587ead8c64582f750.min.css,site_libs/bootstrap/bootstrap-1b8143a5af30aa0587ead8c64582f750.min.css,,/html/head/link[6],98,True
notebooks/preparation/01_import_state_alignment.html,head,script,src,,../../site_libs/quarto-diagram/mermaid.min.js,site_libs/quarto-diagram/mermaid.min.js,,/html/head/script[14],124,True
notebooks/preparation/01_import_state_alignment.html,head,script,src,,../../site_libs/quarto-diagram/mermaid-init.js,site_libs/quarto-diagram/mermaid-init.js,,/html/head/script[15],124,True
notebooks/preparation/01_import_state_alignment.html,head,link,href,,../../site_libs/quarto-diagram/mermaid.css,site_libs/quarto-diagram/mermaid.css,,/html/head/link[7],124,True
notebooks/preparation/01_import_state_alignment.html,head,link,href,,../../styles.css,styles.css,,/html/head/link[8],125,True
notebooks/preparation/01_import_state_alignment.html,head,link,href,,../../styles-nathealth.css,styles-nathealth.css,,/html/head/link[9],126,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,Personal light exposome,../../index.html,index.html,,/html/body/header/nav/div/div[1]/a,135,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,Manuscript,../../index.html,index.html,,/html/body/header/nav/div/div[3]/ul/li[1]/a,146,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,Study & data,#,notebooks/preparation/01_import_state_alignment.html,,/html/body/header/nav/div/div[3]/ul/li[2]/a,150,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,01 · Import and align recordings,../../notebooks/preparation/01_import_state_alignment.html,notebooks/preparation/01_import_state_alignment.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[2]/a,156,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,02 · Coverage and sample flow,../../notebooks/preparation/02_coverage_sample_flow.html,notebooks/preparation/02_coverage_sample_flow.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[3]/a,160,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,03 · Reference profiles,../../notebooks/preparation/03_reference_profiles.html,notebooks/preparation/03_reference_profiles.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[4]/a,164,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,04 · Light-exposure metrics,../../notebooks/preparation/04_metric_derivation.html,notebooks/preparation/04_metric_derivation.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[5]/a,168,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,05 · Questionnaire and diary inputs,../../notebooks/preparation/05_model_input_acquisition.html,notebooks/preparation/05_model_input_acquisition.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[6]/a,172,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,06 · Model-ready datasets,../../notebooks/preparation/06_model_ready_datasets.html,notebooks/preparation/06_model_ready_datasets.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[7]/a,176,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,07 · Example days,../../notebooks/preparation/07_example_days.html,notebooks/preparation/07_example_days.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[8]/a,180,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,Sensor-placement decision,../../notebooks/placement_decision.html,notebooks/placement_decision.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[11]/a,186,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,Descriptive tables and figures,../../notebooks/descriptives.html,notebooks/descriptives.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[12]/a,190,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,Preregistration changes,../../notebooks/preregistration_deviations.html,notebooks/preregistration_deviations.html,,/html/body/header/nav/div/div[3]/ul/li[2]/ul/li[13]/a,194,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,Environment,#,notebooks/preparation/01_import_state_alignment.html,,/html/body/header/nav/div/div[3]/ul/li[3]/a,200,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,H01 · Findings: site differences,../../notebooks/hypotheses/H01.html,notebooks/hypotheses/H01.html,,/html/body/header/nav/div/div[3]/ul/li[3]/ul/li[2]/a,206,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,H01 · Methods and provenance,../../audit/hypotheses/H01/H01_analysis_preparation.html,audit/hypotheses/H01/H01_analysis_preparation.html,,/html/body/header/nav/div/div[3]/ul/li[3]/ul/li[3]/a,210,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,H02 · Findings: daily site patterns,../../notebooks/hypotheses/H02.html,notebooks/hypotheses/H02.html,,/html/body/header/nav/div/div[3]/ul/li[3]/ul/li[4]/a,214,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,H02 · Methods and provenance,../../audit/hypotheses/H02/H02_analysis_preparation.html,audit/hypotheses/H02/H02_analysis_preparation.html,,/html/body/header/nav/div/div[3]/ul/li[3]/ul/li[5]/a,218,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,Behaviour & time,#,notebooks/preparation/01_import_state_alignment.html,,/html/body/header/nav/div/div[3]/ul/li[4]/a,224,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,H03 · Findings: light source,../../notebooks/hypotheses/H03.html,notebooks/hypotheses/H03.html,,/html/body/header/nav/div/div[3]/ul/li[4]/ul/li[2]/a,230,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,H03 · Methods and provenance,../../audit/hypotheses/H03/H03_analysis_preparation.html,audit/hypotheses/H03/H03_analysis_preparation.html,,/html/body/header/nav/div/div[3]/ul/li[4]/ul/li[3]/a,234,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,H04 · Findings: activity,../../notebooks/hypotheses/H04.html,notebooks/hypotheses/H04.html,,/html/body/header/nav/div/div[3]/ul/li[4]/ul/li[4]/a,238,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,H04 · Methods and provenance,../../audit/hypotheses/H04/H04_analysis_preparation.html,audit/hypotheses/H04/H04_analysis_preparation.html,,/html/body/header/nav/div/div[3]/ul/li[4]/ul/li[5]/a,242,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,H05 · Findings: habitual behaviour,../../notebooks/hypotheses/H05.html,notebooks/hypotheses/H05.html,,/html/body/header/nav/div/div[3]/ul/li[4]/ul/li[8]/a,248,True
notebooks/preparation/01_import_state_alignment.html,navbar,a,href,H05 · Methods and provenance,../../audit/hypotheses/H05/H05_analysis_preparation.html,audit/hypotheses/H05/H05_analysis_preparation.html,,/html/body/header/nav/div/div[3]/ul/li[4]/ul/li[9]/a,252,True
