"page","section","row","cell","old_text","new_text","baseline_page","baseline_sha256","candidate_sha256","label","found_in_complete_table"
"table_s7_part_03.html","tbody",4,1,"Mean timing of exposure above 250 lx melEDI","Mean timing of exposure above 250 lx melEDI","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",4,2,"<0.001","<0.001","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",4,3,"0.12 [0.03–0.21] h","0.12 [0.03–0.21] h","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",4,4,"0.013","0.013","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",4,5,"0.33 [0.21–0.46] h","0.33 [0.21–0.46] h","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",4,6,"<0.001","<0.001","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",4,7,"<0.001","<0.001","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",4,8,"nparticipants = 141; nparticipant-days = 742","nparticipants = 141; nparticipant-days = 742","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",5,1,"First light timing above 250 lx melEDI","First light timing above 250 lx melEDI","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",5,2,"0.112","0.112","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",5,3,"-0.10 [-0.25–0.05] h","-0.10 [-0.25–0.05] h","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",5,4,"0.227","0.227","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",5,5,"0.02 [-0.17–0.21] h","0.02 [-0.17–0.21] h","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",5,6,"0.903","0.903","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",5,7,"0.077","0.077","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",5,8,"nparticipants = 140; nparticipant-days = 727","nparticipants = 140; nparticipant-days = 727","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",6,1,"Last light timing above 250 lx melEDI","Last light timing above 250 lx melEDI","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",6,2,"<0.001","<0.001","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",6,3,"0.32 [0.19–0.46] h","0.32 [0.19–0.46] h","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",6,4,"<0.001","<0.001","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",6,5,"0.46 [0.27–0.64] h","0.46 [0.27–0.64] h","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",6,6,"<0.001","<0.001","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",6,7,"<0.001","<0.001","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_03.html","tbody",6,8,"nparticipants = 141; nparticipant-days = 687","nparticipants = 141; nparticipant-days = 687","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_03.html","b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535","947508c649ae016a7e8bf907d104cf979175cf7ea395025dc06af4eccd2df7b6","Table_S7",TRUE
"table_s7_part_04.html","thead",1,1,"","","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","thead",1,2,"Overall site FDR-adjusted p","Overall site FDR-adjusted p","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","thead",1,3,"Photoperiod","Photoperiod","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","thead",1,4,"Latitude","Latitude","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","thead",1,5,"Site-versus-latitude FDR-adjusted p","Site-versus-latitude FDR-adjusted p","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","thead",1,6,"Exact fitted sample","Exact fitted sample","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","thead",2,1,"Photoperiod association (95% CI)","Photoperiod association (95% CI)","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","thead",2,2,"Photoperiod FDR-adjusted p","Photoperiod FDR-adjusted p","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","thead",2,3,"Latitude association per 10° (95% CI)","Latitude association per 10° (95% CI)","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","thead",2,4,"Latitude FDR-adjusted p","Latitude FDR-adjusted p","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","tbody",1,1,"Exposure history","Exposure history","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","tbody",2,1,"melEDI dose","melEDI dose","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","tbody",2,2,"0.209","0.209","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","tbody",2,3,"×1.28 [1.17–1.39]","×1.28 [1.17–1.39]","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","tbody",2,4,"<0.001","<0.001","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","tbody",2,5,"×1.02 [0.91–1.13]","×1.02 [0.91–1.13]","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","tbody",2,6,"0.903","0.903","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","tbody",2,7,"0.156","0.156","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","tbody",2,8,"nparticipants = 141; nparticipant-days = 761","nparticipants = 141; nparticipant-days = 761","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","tbody",3,1,"Spectrum","Spectrum","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","tbody",4,1,"Melanopic daylight efficacy ratio","Melanopic daylight efficacy ratio","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","tbody",4,2,"<0.001","<0.001","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","tbody",4,3,"0.02 [0.02–0.03]","0.02 [0.02–0.03]","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","tbody",4,4,"<0.001","<0.001","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","tbody",4,5,"-0.01 [-0.02–-0.00]","-0.01 [-0.02–-0.00]","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
"table_s7_part_04.html","tbody",4,6,"0.013","0.013","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s7_part_04.html","46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e","0a40e9f3422b13156f177c1f1468ec6a0e63377e09ca3b48dc68f2e9aeb6100c","Table_S7",TRUE
