run_id,site,work_free_day,activity_status,clock_hour_bin,one_hour_observations,participant_days,participants
gap_timing_unaware__chest__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",15,28,28,15
gap_timing_unaware__chest__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",16,27,27,15
gap_timing_unaware__chest__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",17,27,27,15
gap_timing_unaware__chest__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",18,27,27,15
gap_timing_unaware__chest__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",19,28,28,15
gap_timing_unaware__chest__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",20,28,28,15
gap_timing_unaware__chest__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",21,28,28,15
gap_timing_unaware__chest__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",22,27,27,15
gap_timing_unaware__chest__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",23,26,26,15
gap_timing_unaware__chest__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",13,27,27,15
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),0,15,15,12
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),1,15,15,12
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),2,15,15,12
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),3,15,15,12
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),4,15,15,12
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),5,15,15,12
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),6,15,15,12
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),7,15,15,12
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),8,15,15,12
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),9,15,15,12
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),10,15,15,12
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),11,15,15,12
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),12,15,15,12
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),13,13,13,11
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),14,14,14,11
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),15,13,13,11
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),16,15,15,12
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),17,14,14,12
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),18,14,14,11
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),19,15,15,12
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),20,13,13,11
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),21,14,14,11
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),22,14,14,11
gap_timing_unaware__chest__all_available,BAUA,Work day,Sedentary (no reported exercise),23,14,14,11
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),0,7,7,6
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),1,7,7,6
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),2,7,7,6
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),3,7,7,6
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),4,7,7,6
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),5,7,7,6
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),6,7,7,6
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),7,7,7,6
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),8,7,7,6
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),9,7,7,6
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),10,7,7,6
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),11,7,7,6
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),12,6,6,5
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),13,6,6,5
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),14,7,7,6
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),15,7,7,6
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),16,7,7,6
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),17,7,7,6
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),18,7,7,6
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),19,7,7,6
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),20,7,7,6
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),21,6,6,5
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),22,6,6,5
gap_timing_unaware__chest__all_available,BAUA,Free day,Sedentary (no reported exercise),23,6,6,5
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",0,30,30,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",1,30,30,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",2,30,30,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",3,30,30,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",4,30,30,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",5,30,30,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",6,30,30,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",7,30,30,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",8,30,30,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",9,30,30,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",10,30,30,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",11,29,29,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",12,30,30,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",13,30,30,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",14,28,28,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",15,29,29,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",16,30,30,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",17,30,30,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",22,28,28,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",23,29,29,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",18,29,29,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",19,27,27,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",20,27,27,15
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",21,28,28,15
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",0,22,22,13
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",1,22,22,13
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",2,22,22,13
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",3,22,22,13
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",4,22,22,13
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",5,22,22,13
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",6,22,22,13
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",7,22,22,13
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",8,22,22,13
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",9,22,22,13
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",10,21,21,12
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",11,22,22,13
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",12,21,21,13
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",13,21,21,13
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",14,21,21,13
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",15,21,21,13
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",16,20,20,11
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",17,21,21,12
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",18,21,21,12
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",19,21,21,12
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",20,20,20,11
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",21,21,21,12
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",22,21,21,12
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,"Active (light, moderate, or vigorous exercise)",23,22,22,13
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),0,26,26,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),1,26,26,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),2,26,26,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),3,26,26,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),4,26,26,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),5,26,26,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),6,26,26,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),7,26,26,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),8,26,26,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),9,26,26,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),10,25,25,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),11,25,25,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),12,26,26,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),13,26,26,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),14,26,26,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),15,25,25,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),16,25,25,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),17,25,25,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),18,26,26,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),19,25,25,13
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),20,24,24,12
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),21,25,25,13
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),22,26,26,14
gap_timing_unaware__chest__all_available,FUSPCEU,Work day,Sedentary (no reported exercise),23,26,26,14
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,Sedentary (no reported exercise),0,7,7,4
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,Sedentary (no reported exercise),1,7,7,4
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,Sedentary (no reported exercise),2,7,7,4
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,Sedentary (no reported exercise),3,7,7,4
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,Sedentary (no reported exercise),4,7,7,4
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,Sedentary (no reported exercise),5,7,7,4
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,Sedentary (no reported exercise),6,7,7,4
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,Sedentary (no reported exercise),7,7,7,4
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,Sedentary (no reported exercise),8,7,7,4
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,Sedentary (no reported exercise),9,7,7,4
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,Sedentary (no reported exercise),10,7,7,4
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,Sedentary (no reported exercise),11,7,7,4
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,Sedentary (no reported exercise),12,7,7,4
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,Sedentary (no reported exercise),13,7,7,4
gap_timing_unaware__chest__all_available,FUSPCEU,Free day,Sedentary (no reported exercise),14,7,7,4
