run_id,model_role,site,work_free_day,activity_status,clock_hour_bin,one_hour_observations,participant_days,participants,residual_mean,residual_sd,fitted_mean,observed_mean,zero_fraction
employment_eligible__glasses__all_available,full,UCR,Work day,"Active (light, moderate, or vigorous exercise)",13,6,6,4,3.7308677964052084,6.05593325862017,98.71925201431627,135.80874900514235,0
employment_eligible__glasses__all_available,full,UCR,Work day,"Active (light, moderate, or vigorous exercise)",14,6,6,4,2.9456193007864275,5.578317570126824,98.71925201431627,128.0260387474421,0
employment_eligible__glasses__all_available,full,UCR,Work day,"Active (light, moderate, or vigorous exercise)",15,6,6,4,3.467510191627772,11.606302418000368,98.71925201431627,133.1265518855187,0
employment_eligible__glasses__all_available,full,UCR,Work day,"Active (light, moderate, or vigorous exercise)",17,5,5,4,-7.895840722523516,1.6191812282753915,98.76768038821835,20.272257722242664,0
employment_eligible__glasses__all_available,full,UCR,Work day,"Active (light, moderate, or vigorous exercise)",18,4,4,4,-8.989787365123538,0.7594821385764846,98.87596620349596,9.481161221188914,0
employment_eligible__glasses__all_available,full,UCR,Work day,"Active (light, moderate, or vigorous exercise)",19,6,6,4,-9.415398142156096,0.4452211213884244,98.71925201431627,5.163790428681116,0
employment_eligible__glasses__all_available,full,UCR,Work day,"Active (light, moderate, or vigorous exercise)",20,5,5,4,-8.740890834197486,1.3040824388844634,98.74102945916684,11.864650263317099,0
employment_eligible__glasses__all_available,full,UCR,Work day,"Active (light, moderate, or vigorous exercise)",21,5,5,4,-7.720213379817714,2.4713451319255486,98.74102945916684,21.986900691002617,0.2
employment_eligible__glasses__all_available,full,UCR,Work day,"Active (light, moderate, or vigorous exercise)",22,6,6,4,-9.369015143408168,1.0574696479220786,98.71925201431627,5.620630775046461,0.3333333333333333
employment_eligible__glasses__all_available,full,UCR,Work day,"Active (light, moderate, or vigorous exercise)",23,6,6,4,-9.451647559875488,1.1566510598032818,98.71925201431627,4.800487220894512,0.5
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),0,13,13,6,-6.869654097378376,2.454921946056126,67.52015487483929,11.015235756672414,0.6153846153846154
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),1,13,13,6,-7.491710444924173,1.945316798257501,67.52015487483929,5.908481591491627,0.6923076923076923
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),2,13,13,6,-7.526779087087776,1.831411520679269,67.52015487483929,5.614504459184038,0.8461538461538461
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),3,13,13,6,-7.873879359810511,1.1765233380083602,67.52015487483929,2.785893741275077,0.8461538461538461
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),4,13,13,6,-7.8214745238341195,1.4556632120116373,67.52015487483929,3.210818568756069,0.9230769230769231
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),5,13,13,6,-8.192502610110692,0.08352422490493633,67.52015487483929,0.19949572206175845,0.15384615384615385
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),6,13,13,6,-6.720886567047251,4.176073499771728,67.52015487483929,12.246254349665435,0
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),7,13,13,6,3.6594902668188944,17.14679864895607,67.52015487483929,97.6027048932771,0
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),8,13,13,6,8.508739661474733,21.20440501679143,67.52015487483929,137.424682996752,0
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),9,13,13,6,16.265055292285993,48.27670353031259,67.52015487483929,201.26754974780079,0
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),10,13,13,6,8.69599035055239,12.43190292787699,67.52015487483929,138.8552384443652,0
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),11,13,13,6,12.976985036915817,23.39240095818663,67.52015487483929,174.30134112273697,0
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),12,13,13,6,23.459410475369584,61.069118787398914,67.52015487483929,260.7535705051754,0
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),13,12,12,6,3.133381122872083,6.969992639392072,67.42277112172881,93.01151090126649,0
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),14,13,13,6,6.882732471440684,20.217771074105805,67.52015487483929,123.77953048018875,0
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),15,13,13,6,5.248985318563472,18.020996721061866,67.52015487483929,110.62177430670204,0
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),16,12,12,6,1.0424027547211372,9.601129039811985,67.42277112172881,75.98030117566249,0
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),17,12,12,5,-3.8172155371056027,3.061490215716037,67.57011866518724,36.16663659622808,0
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),18,13,13,6,-7.2385412642083455,0.6741646339780416,67.52015487483929,8.059821091481348,0
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),19,13,13,6,-7.109136628392868,0.895474412480671,67.52015487483929,9.11986640514919,0
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),20,12,12,6,-7.4415704347981,0.7995791997353796,67.42277112172881,6.3181934112688145,0
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),21,12,12,6,-7.363416078654917,0.7422415091500016,67.42277112172881,6.954417979565464,0
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),22,12,12,6,-7.601976455529668,0.7769910111914016,67.42277112172881,4.999373615479548,0.16666666666666666
employment_eligible__glasses__all_available,full,UCR,Work day,Sedentary (no reported exercise),23,12,12,6,-7.677538485286319,0.9317397824218253,67.42277112172881,4.377731471399746,0.4166666666666667
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),0,5,5,4,-7.3856237471767106,0.26587319961207034,56.44598763562575,0.9566310384230226,0.4
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),1,5,5,4,-7.507962660684857,0.02560873327797341,56.44598763562575,0.03804401247018884,0.8
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),2,5,5,4,-7.513029204452649,0.021789007186694017,56.44598763562575,0,1
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),3,5,5,4,-7.513029204452649,0.021789007186694017,56.44598763562575,0,1
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),4,5,5,4,-7.513029204452649,0.021789007186694017,56.44598763562575,0,1
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),5,5,5,4,-7.394278940396847,0.2151752659792434,56.44598763562575,0.8920761400788478,0.4
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),6,5,5,4,-5.784134285723012,2.8096241898276637,56.44598763562575,12.993403644572515,0.2
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),7,5,5,4,-4.864102941474318,3.546793524365946,56.44598763562575,19.924841359899375,0
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),8,5,5,4,0.470345040179766,7.71889469522576,56.44598763562575,59.99797881268039,0
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),9,5,5,4,11.369910233565795,21.335777208762863,56.44598763562575,141.76277949925648,0
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),10,5,5,4,84.00851550859898,123.19791375333969,56.44598763562575,686.6305100187554,0
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),11,5,5,4,21.77756199382683,31.02465105253332,56.44598763562575,219.8249572664767,0
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),12,5,5,4,8.264810697848224,16.888312263865338,56.44598763562575,118.4695796714978,0
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),13,3,3,3,8.753227262050306,9.977464406114555,56.27430847263579,121.9194306331592,0
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),14,5,5,4,-0.29374162433263146,7.399951534655807,56.44598763562575,54.32954002106508,0
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),15,5,5,4,-4.750260492649969,1.8777677258885348,56.44598763562575,20.75821330761783,0.2
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),16,5,5,4,-4.194750586831602,2.1787177834124427,56.44598763562575,24.900310371492775,0
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),18,5,5,4,-5.434947465401752,1.5111240011322606,56.44598763562575,15.594437317439485,0
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),19,5,5,4,-4.895254223181885,1.6370231512273161,56.44598763562575,19.647019615843963,0
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),20,5,5,4,-6.504029246296492,0.9965312580189223,56.44598763562575,7.585484554245972,0
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),21,5,5,4,-6.445119333990385,1.0865447672820312,56.44598763562575,8.02313185263717,0
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),22,5,5,4,-7.275456464000585,0.27912572701349103,56.44598763562575,1.7837880829983703,0
employment_eligible__glasses__all_available,full,UCR,Free day,Sedentary (no reported exercise),23,5,5,4,-7.5042251197177565,0.005214151132006129,56.44598763562575,0.06643887180090281,0.6
employment_eligible__glasses__all_available,full,UCR,Work day,"Active (light, moderate, or vigorous exercise)",16,5,5,3,-3.831842758581814,2.2354910051574675,98.5746026904986,60.54276213754326,0
employment_eligible__glasses__all_available,full,UCR,Free day,"Active (light, moderate, or vigorous exercise)",0,3,3,3,-9.07320783031644,0.009647132408417077,82.3347999939419,0.0058191168008723025,0.3333333333333333
employment_eligible__glasses__all_available,full,UCR,Free day,"Active (light, moderate, or vigorous exercise)",1,3,3,3,-9.073848843576615,0.010036772282874315,82.3347999939419,0,1
employment_eligible__glasses__all_available,full,UCR,Free day,"Active (light, moderate, or vigorous exercise)",2,3,3,3,-9.073848843576615,0.010036772282874315,82.3347999939419,0,1
employment_eligible__glasses__all_available,full,UCR,Free day,"Active (light, moderate, or vigorous exercise)",3,3,3,3,-9.073848843576615,0.010036772282874315,82.3347999939419,0,1
employment_eligible__glasses__all_available,full,UCR,Free day,"Active (light, moderate, or vigorous exercise)",4,3,3,3,-9.073848843576615,0.010036772282874315,82.3347999939419,0,1
employment_eligible__glasses__all_available,full,UCR,Free day,"Active (light, moderate, or vigorous exercise)",5,3,3,3,-9.03365897381945,0.07489242173450955,82.3347999939419,0.36435791571246107,0.3333333333333333
employment_eligible__glasses__all_available,full,UCR,Free day,"Active (light, moderate, or vigorous exercise)",6,2,2,2,-9.03782766231273,0.06440133486975477,82.40770129154039,0.3631844973434141,0
employment_eligible__glasses__all_available,full,UCR,Free day,"Active (light, moderate, or vigorous exercise)",7,3,3,3,-5.7369548309776075,2.8864982575201075,82.3347999939419,30.285588482014216,0
employment_eligible__glasses__all_available,full,UCR,Free day,"Active (light, moderate, or vigorous exercise)",8,3,3,3,-1.7429772395058254,8.188620244424591,82.3347999939419,66.56454982716885,0
employment_eligible__glasses__all_available,full,UCR,Free day,"Active (light, moderate, or vigorous exercise)",9,3,3,3,-7.575774857381847,1.4580187418480295,82.3347999939419,13.60135302657326,0
employment_eligible__glasses__all_available,full,UCR,Free day,"Active (light, moderate, or vigorous exercise)",10,3,3,3,30.526279916933976,49.70864620415414,82.3347999939419,359.21713301755176,0
employment_eligible__glasses__all_available,full,UCR,Free day,"Active (light, moderate, or vigorous exercise)",11,3,3,3,44.05346675639142,71.36952013404009,82.3347999939419,481.7428238975114,0
employment_eligible__glasses__all_available,full,UCR,Free day,"Active (light, moderate, or vigorous exercise)",12,3,3,3,-0.6138674851913154,2.8194451986493476,82.3347999939419,76.74636215040896,0
employment_eligible__glasses__all_available,full,UCR,Free day,"Active (light, moderate, or vigorous exercise)",13,3,3,3,1.8169970936057926,13.205617653673212,82.3347999939419,98.75711025343085,0
employment_eligible__glasses__all_available,full,UCR,Free day,"Active (light, moderate, or vigorous exercise)",14,3,3,3,27.93045719734614,58.75450635153711,82.3347999939419,335.50128480646464,0
employment_eligible__glasses__all_available,full,UCR,Free day,"Active (light, moderate, or vigorous exercise)",15,3,3,3,-3.144149035768781,4.455573443301963,82.3347999939419,53.792632795993164,0
employment_eligible__glasses__all_available,full,UCR,Free day,"Active (light, moderate, or vigorous exercise)",16,3,3,3,-3.6533436864899524,4.983640310961981,82.3347999939419,49.170465217345594,0
employment_eligible__glasses__all_available,full,UCR,Free day,"Active (light, moderate, or vigorous exercise)",17,3,3,3,-6.29110689421263,2.800560680897846,82.3347999939419,25.240354726420378,0
employment_eligible__glasses__all_available,full,UCR,Free day,"Active (light, moderate, or vigorous exercise)",18,3,3,3,-8.490033390596112,0.387747036956099,82.3347999939419,5.299175983031372,0
