run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,model_name,formula,engine,observations,log_likelihood,aic,converged,positive_definite_hessian,singular,max_gradient,warnings,error,status
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,643,-591.5096356017915,1205.019271203583,TRUE,TRUE,FALSE,8.378719940083101e-7,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,643,-49.48697158683676,120.97394317367352,TRUE,TRUE,FALSE,9.178720006275398e-6,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,643,-49.70359507512782,121.40719015025564,TRUE,TRUE,FALSE,1.2386962566779403e-5,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,643,-48.898869665420605,119.79773933084121,TRUE,TRUE,FALSE,1.123795811963646e-4,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,643,-50.00255568270918,122.00511136541836,TRUE,TRUE,FALSE,1.2377014968478761e-5,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,final_full,response_value ~ site + leba_centered + (1 | participant_key),glmmTMB,643,-875.4436343855278,1774.8872687710557,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,final_full,response_value ~ site + leba_centered + (1 | participant_key),glmmTMB,643,-878.7080734399706,1781.4161468799412,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,final_full,response_value ~ site + leba_centered + (1 | participant_key),glmmTMB,643,-879.2269062787118,1782.4538125574236,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,final_full,response_value ~ site + leba_centered + (1 | participant_key),glmmTMB,643,-875.635749142547,1775.271498285094,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,final_full,response_value ~ site + leba_centered + (1 | participant_key),glmmTMB,578,-1194.4093598239538,2412.8187196479075,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,final_full,response_value ~ site + leba_centered + (1 | participant_key),glmmTMB,578,-1194.9325198651277,2413.8650397302554,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,final_full,response_value ~ site + leba_centered + (1 | participant_key),glmmTMB,578,-1195.3701039150562,2414.7402078301125,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,final_full,response_value ~ site + leba_centered + (1 | participant_key),glmmTMB,578,-1194.7138878651774,2413.427775730355,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,505,-680.6924476818945,1383.384895363789,TRUE,TRUE,FALSE,2.7284841053187847e-7,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
