"source","line","kind","label","content"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",787,"table",,"#| tbl-cap: ""Stored diagnostic assessment summary and retained quantitative screens."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",796,"table",,"  gt::gt() |>"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",823,"table","tbl-h09-prep-sensitivity-map","#| label: tbl-h09-prep-sensitivity-map"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",824,"table",,"#| tbl-cap: ""H09 sensitivity branches, stored scope, and interpretive role."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",841,"table",,"  gt::gt() |>"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",867,"table","tbl-h09-prep-code-map","#| label: tbl-h09-prep-code-map"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",868,"table",,"#| tbl-cap: ""H09 and shared modules used by the analytical and reporting chain."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",877,"table",,"  gt::gt() |>"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",884,"table","tbl-h09-prep-script-map","#| label: tbl-h09-prep-script-map"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",885,"table",,"#| tbl-cap: ""H09 scripts and documents in analytical and reporting order."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",898,"table",,"  gt::gt() |>"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",927,"table","tbl-h09-prep-reader-manifest-check","#| label: tbl-h09-prep-reader-manifest-check"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",928,"table",,"#| tbl-cap: ""Bounded verification of the accepted H09 reader-report manifest."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",968,"table",,"  gt::gt() |>"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",973,"table","tbl-h09-prep-key-output-identities","#| label: tbl-h09-prep-key-output-identities"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",974,"table",,"#| tbl-cap: ""Selected reader-report, result, diagnostic, sensitivity, and figure identities."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",996,"table",,"  gt::gt() |>"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",1034,"table","tbl-h09-prep-execution","#| label: tbl-h09-prep-execution"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",1035,"table",,"#| tbl-cap: ""Recorded scientific execution environment."""
"audit/hypotheses/H09/H09_analysis_preparation.qmd",1048,"table",,"  gt::gt() |>"
"notebooks/hypotheses/H10.qmd",230,"table",,"    gt() |>"
"notebooks/hypotheses/H10.qmd",317,"table","tbl-h10-formulas","#| label: tbl-h10-formulas"
"notebooks/hypotheses/H10.qmd",318,"table",,"#| tbl-cap: ""Registered model formulas."""
"notebooks/hypotheses/H10.qmd",340,"table","tbl-h10-response-contract","#| label: tbl-h10-response-contract"
"notebooks/hypotheses/H10.qmd",341,"table",,"#| tbl-cap: ""Response specification for the 17 registered metrics."""
"notebooks/hypotheses/H10.qmd",364,"table","tbl-h10-multiplicity","#| label: tbl-h10-multiplicity"
"notebooks/hypotheses/H10.qmd",365,"table",,"#| tbl-cap: ""Multiplicity-family verification for the primary dataset."""
"notebooks/hypotheses/H10.qmd",398,"figure","fig-h10-age-site-overview","#| label: fig-h10-age-site-overview"
"notebooks/hypotheses/H10.qmd",399,"figure",,"#| fig-cap: ""Participant age distributions, all 11 multiplicity-retained main associations, and site-specific estimates for the two retained chest age-by-site comparisons."""
"notebooks/hypotheses/H10.qmd",400,"figure",,"#| fig-alt: ""Composite H10 figure with three sections. The first shows near-eye and chest participant age distributions as site-coloured horizontal boxplots, with one point per participant and sites in submitted-manuscript order. The second shows all 11 BH-retained main associations as standardized model-scale points with 95% confidence intervals in separate near-eye age, chest age, and chest Female-minus-Male panels. The third shows site-specific age estimates with 95% confidence intervals for the two retained chest age-by-site comparisons, using the same submitted site colours and order; these are descriptive components rather than separate site-level tests."""
"notebooks/hypotheses/H10.qmd",404,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H10.qmd",419,"table","tbl-h10-near-age","#| label: tbl-h10-near-age"
"notebooks/hypotheses/H10.qmd",420,"table",,"#| tbl-cap: ""Primary near-eye age associations."""
"notebooks/hypotheses/H10.qmd",426,"figure","fig-h10-age-associations","#| label: fig-h10-age-associations"
"notebooks/hypotheses/H10.qmd",427,"figure",,"#| fig-cap: ""Site-adjusted age associations; standardized effects are used only to place the 17 differently scaled metrics on one display."""
"notebooks/hypotheses/H10.qmd",428,"figure",,"#| fig-alt: ""Forest plot with 17 personal light-exposure metrics as rows and separate near-eye and chest panels. Each point is the standardized model-scale association per decade of age, with a horizontal 95% confidence interval and a vertical zero line. Three near-eye estimates and six chest estimates meet their placement-specific 17-metric BH rules; practical-scale estimates and exact samples appear in the adjacent tables."""
"notebooks/hypotheses/H10.qmd",432,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H10.qmd",445,"table","tbl-h10-near-sex","#| label: tbl-h10-near-sex"
"notebooks/hypotheses/H10.qmd",446,"table",,"#| tbl-cap: ""Primary near-eye measured biological-sex associations."""
"notebooks/hypotheses/H10.qmd",452,"figure","fig-h10-sex-associations","#| label: fig-h10-sex-associations"
"notebooks/hypotheses/H10.qmd",453,"figure",,"#| fig-cap: ""Site-adjusted Female-minus-Male contrasts; gender identity was not inferred or substituted."""
"notebooks/hypotheses/H10.qmd",454,"figure",,"#| fig-alt: ""Forest plot with 17 personal light-exposure metrics as rows and separate near-eye and chest panels. Each point is the standardized model-scale Female-minus-Male contrast, with a horizontal 95% confidence interval and a vertical zero line. No near-eye contrast and two complementary chest contrasts meet their placement-specific 17-metric BH rules; the plot does not pool placements or imply equivalence."""
"notebooks/hypotheses/H10.qmd",458,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H10.qmd",473,"table","tbl-h10-chest-age","#| label: tbl-h10-chest-age"
"notebooks/hypotheses/H10.qmd",474,"table",,"#| tbl-cap: ""Complementary chest age associations."""
"notebooks/hypotheses/H10.qmd",484,"table","tbl-h10-chest-sex","#| label: tbl-h10-chest-sex"
"notebooks/hypotheses/H10.qmd",485,"table",,"#| tbl-cap: ""Complementary chest measured biological-sex associations."""
"notebooks/hypotheses/H10.qmd",495,"table","tbl-h10-supported-interactions","#| label: tbl-h10-supported-interactions"
"notebooks/hypotheses/H10.qmd",496,"table",,"#| tbl-cap: ""Site-heterogeneity comparisons meeting their adjusted rule."""
"notebooks/hypotheses/H10.qmd",542,"table","tbl-h10-site-estimates","#| label: tbl-h10-site-estimates"
"notebooks/hypotheses/H10.qmd",543,"table",,"#| tbl-cap: ""Site-specific age estimates for the two retained heterogeneity comparisons."""
"notebooks/hypotheses/H10.qmd",588,"figure","fig-h10-diagnostics","#| label: fig-h10-diagnostics"
"notebooks/hypotheses/H10.qmd",589,"figure",,"#| fig-cap: ""Explicit model-level assessments integrating numerical, residual, distributional, temporal, and influence evidence."""
"notebooks/hypotheses/H10.qmd",590,"figure",,"#| fig-alt: ""Heatmap with 17 personal light-exposure metrics as rows and four panels for age and Female-minus-Male models at near-eye and chest placements. Twenty-five cells are classified acceptable and 43 acceptable with specified limitations; no cell is classified not acceptable. The colours summarize convergence, residual, distributional, temporal, participant-influence, and leave-one-site-out checks."""
"notebooks/hypotheses/H10.qmd",594,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H10.qmd",601,"table","tbl-h10-diagnostic-counts","#| label: tbl-h10-diagnostic-counts"
"notebooks/hypotheses/H10.qmd",602,"table",,"#| tbl-cap: ""Model-assessment counts by placement and association."""
"notebooks/hypotheses/H10.qmd",640,"figure","fig-h10-core-diagnostics-age","#| label: fig-h10-core-diagnostics-age"
"notebooks/hypotheses/H10.qmd",641,"figure",,"#| fig-cap: ""Residual-versus-fitted and descriptive normal Q-Q plots for the nine age-association models that met their separately labelled 17-metric BH rule. Panels use independent limits; point colours follow submitted site conventions."""
"notebooks/hypotheses/H10.qmd",642,"figure",,"#| fig-alt: ""Eighteen small panels show Pearson residual-versus-fitted and normal Q-Q plots for the nine main age-association models that met their separately labelled 17-metric BH rule: three primary near-eye models and six complementary chest models. Points are coloured by submitted site. Every residual-fitted panel includes a horizontal zero line, and every Q-Q panel includes its quartile reference line. Independent panel limits expose metric-specific spread without forcing unrelated fitted scales to share an axis."""
"notebooks/hypotheses/H10.qmd",646,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H10.qmd",655,"figure","fig-h10-core-diagnostics-biological-sex","#| label: fig-h10-core-diagnostics-biological-sex"
"notebooks/hypotheses/H10.qmd",656,"figure",,"#| fig-cap: ""Residual-versus-fitted and descriptive normal Q-Q plots for the two complementary chest biological-sex models that met their separately labelled 17-metric BH rule. Panels use independent limits; point colours follow submitted site conventions."""
"notebooks/hypotheses/H10.qmd",657,"figure",,"#| fig-alt: ""Four small panels show Pearson residual-versus-fitted and normal Q-Q plots for the two complementary chest biological-sex models that met their separately labelled 17-metric BH rule: mean melEDI and darkest-10-hour mean melEDI. Points are coloured by submitted site. Residual-fitted panels include zero lines and Q-Q panels include quartile reference lines; limits are separate for each model and diagnostic type."""
"notebooks/hypotheses/H10.qmd",661,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H10.qmd",682,"figure","fig-h10-paired-placement","#| label: fig-h10-paired-placement"
"notebooks/hypotheses/H10.qmd",683,"figure",,"#| fig-cap: ""Placement-matched estimates from separate near-eye and chest models; the identity line is descriptive and is not an equivalence margin."""
"notebooks/hypotheses/H10.qmd",684,"figure",,"#| fig-alt: ""Two-panel equal-axis scatterplot comparing separately fitted near-eye and chest standardized effects on identical participant-day keys for 15 metrics. The left panel shows age associations and the right Female-minus-Male contrasts, each with horizontal and vertical component 95% confidence intervals, null lines, and a dashed identity line. IS and IV are absent because paired participant-level estimands were unavailable; proximity to identity does not establish equivalence."""
"notebooks/hypotheses/H10.qmd",688,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H10.qmd",705,"figure","fig-h10-gap-common","#| label: fig-h10-gap-common"
"notebooks/hypotheses/H10.qmd",706,"figure",,"#| fig-cap: ""Primary and gap-timing-unaware estimates on identical within-metric samples."""
"notebooks/hypotheses/H10.qmd",707,"figure",,"#| fig-alt: ""Two-panel scatterplot comparing standardized estimates from the primary and gap-timing-unaware datasets after restricting each metric to identical rows. The left panel shows age associations and the right Female-minus-Male contrasts for near-eye and chest placements, with horizontal and vertical 95% confidence intervals, null lines, and a dashed identity line. Every retained primary finding keeps its direction on the exact common sample."""
"notebooks/hypotheses/H10.qmd",711,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H10.qmd",731,"table","tbl-h10-metric-sensitivities","#| label: tbl-h10-metric-sensitivities"
"notebooks/hypotheses/H10.qmd",732,"table",,"#| tbl-cap: ""Declared metric-specific sensitivity estimates."""
"notebooks/hypotheses/H10.qmd",784,"table","tbl-h10-current-mder","#| label: tbl-h10-current-mder"
"notebooks/hypotheses/H10.qmd",785,"table",,"#| tbl-cap: ""Current MDER associations in the primary and gap-timing-unaware datasets."""
"notebooks/hypotheses/H10.qmd",821,"table","tbl-h10-current-mder-distribution","#| label: tbl-h10-current-mder-distribution"
"notebooks/hypotheses/H10.qmd",822,"table",,"#| tbl-cap: ""Current MDER distribution and influence assessment."""
"notebooks/hypotheses/H10.qmd",859,"table","tbl-h10-stability","#| label: tbl-h10-stability"
"notebooks/hypotheses/H10.qmd",860,"table",,"#| tbl-cap: ""Stability of the 11 retained main findings."""
"audit/hypotheses/H10/H10_analysis_preparation.qmd",93,"table",,"    gt::gt() |>"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",613,"table","tbl-h10-prep-render-boundary","#| label: tbl-h10-prep-render-boundary"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",614,"table",,"#| tbl-cap: ""Calculations performed when this page is rendered."""
"audit/hypotheses/H10/H10_analysis_preparation.qmd",631,"table","tbl-h10-prep-render-checks","#| label: tbl-h10-prep-render-checks"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",632,"table",,"#| tbl-cap: ""Bounded identity and structure checks."""
"audit/hypotheses/H10/H10_analysis_preparation.qmd",654,"table","tbl-h10-prep-pins","#| label: tbl-h10-prep-pins"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",655,"table",,"#| tbl-cap: ""Authoritative preparation identities."""
"audit/hypotheses/H10/H10_analysis_preparation.qmd",702,"table","tbl-h10-prep-input-roles","#| label: tbl-h10-prep-input-roles"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",703,"table",,"#| tbl-cap: ""Verified result-producing input roles."""
"audit/hypotheses/H10/H10_analysis_preparation.qmd",768,"table","tbl-h10-prep-site-cells","#| label: tbl-h10-prep-site-cells"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",769,"table",,"#| tbl-cap: ""Participant support by placement, submitted site and measured biological sex."""
"audit/hypotheses/H10/H10_analysis_preparation.qmd",817,"figure","fig-h10-prep-age-distribution","#| label: fig-h10-prep-age-distribution"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",818,"figure",,"#| fig-cap: ""Participant age distributions by submitted site and placement; one point is shown per participant."""
"audit/hypotheses/H10/H10_analysis_preparation.qmd",819,"figure",,"#| fig-alt: ""Two-panel horizontal boxplot showing participant age by submitted site. The near-eye panel contains 141 participants across nine sites and the chest panel 154 participants across eight sites. Site colours follow the submitted manuscript, circles denote Female and triangles Male. Tübingen has near-eye but no chest observations."""
"audit/hypotheses/H10/H10_analysis_preparation.qmd",823,"figure",,"knitr::include_graphics(file.path("
"audit/hypotheses/H10/H10_analysis_preparation.qmd",844,"table","tbl-h10-prep-metrics","#| label: tbl-h10-prep-metrics"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",845,"table",,"#| tbl-cap: ""Metric units, response specifications, and practical effect scales."""
"audit/hypotheses/H10/H10_analysis_preparation.qmd",895,"table","tbl-h10-prep-runs","#| label: tbl-h10-prep-runs"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",896,"table",,"#| tbl-cap: ""Dataset and placement run definitions."""
"audit/hypotheses/H10/H10_analysis_preparation.qmd",924,"figure","fig-h10-prep-sample-support","#| label: fig-h10-prep-sample-support"
