placement,data_scenario_id,model_implementation_id,scenario,metric_order,metric_id,analysis_unit,stage,scope,site,model_observations,participants,participant_days,participant_hours,contributing_participant_days,metric_support_missing_observations,metric_support_valid_hours,metric_support_expected_hours,prepared_record_support_missing_observations,prepared_record_valid_melEDI_hours,prepared_record_valid_illuminance_hours,sites,excluded_observations,status
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,12,l10_midpoint,participant_day,site_photoperiod_model,site,TUM,60,10,60,,60,60,,,60,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,12,l10_midpoint,participant_day,site_photoperiod_model,site,UCR,30,6,30,,30,30,,,30,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,12,l10_midpoint,participant_day,site_photoperiod_model,overall,ALL,640,112,640,,640,640,,,640,,,8,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,12,l10_midpoint,participant_day,latitude_photoperiod_model,site,BAUA,93,16,93,,93,93,,,93,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,12,l10_midpoint,participant_day,latitude_photoperiod_model,site,FUSPCEU,122,22,122,,122,122,,,122,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,12,l10_midpoint,participant_day,latitude_photoperiod_model,site,IZTECH,102,17,102,,102,102,,,102,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,12,l10_midpoint,participant_day,latitude_photoperiod_model,site,KNUST,77,15,77,,77,77,,,77,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,12,l10_midpoint,participant_day,latitude_photoperiod_model,site,RISE,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,12,l10_midpoint,participant_day,latitude_photoperiod_model,site,THUAS,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,12,l10_midpoint,participant_day,latitude_photoperiod_model,site,TUM,60,10,60,,60,60,,,60,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,12,l10_midpoint,participant_day,latitude_photoperiod_model,site,UCR,30,6,30,,30,30,,,30,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,12,l10_midpoint,participant_day,latitude_photoperiod_model,overall,ALL,640,112,640,,640,640,,,640,,,8,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,prepared_rows,site,BAUA,93,16,93,,93,93,,,93,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,prepared_rows,site,FUSPCEU,122,22,122,,122,122,,,122,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,prepared_rows,site,IZTECH,102,17,102,,102,102,,,102,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,prepared_rows,site,KNUST,77,15,77,,77,77,,,77,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,prepared_rows,site,RISE,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,prepared_rows,site,THUAS,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,prepared_rows,site,TUM,60,10,60,,60,60,,,60,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,prepared_rows,site,UCR,30,6,30,,30,30,,,30,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,prepared_rows,overall,ALL,640,112,640,,640,640,,,640,,,8,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,metric_estimable,site,BAUA,85,16,85,,85,85,,,85,,,1,8,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,metric_estimable,site,FUSPCEU,116,22,116,,116,116,,,116,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,metric_estimable,site,IZTECH,95,17,95,,95,95,,,95,,,1,7,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,metric_estimable,site,KNUST,71,15,71,,71,71,,,71,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,metric_estimable,site,RISE,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,metric_estimable,site,THUAS,72,13,72,,72,72,,,72,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,metric_estimable,site,TUM,57,10,57,,57,57,,,57,,,1,3,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,metric_estimable,site,UCR,29,6,29,,29,29,,,29,,,1,1,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,metric_estimable,overall,ALL,603,112,603,,603,603,,,603,,,8,37,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,site_photoperiod_model,site,BAUA,85,16,85,,85,85,,,85,,,1,8,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,site_photoperiod_model,site,FUSPCEU,116,22,116,,116,116,,,116,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,site_photoperiod_model,site,IZTECH,95,17,95,,95,95,,,95,,,1,7,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,site_photoperiod_model,site,KNUST,71,15,71,,71,71,,,71,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,site_photoperiod_model,site,RISE,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,site_photoperiod_model,site,THUAS,72,13,72,,72,72,,,72,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,site_photoperiod_model,site,TUM,57,10,57,,57,57,,,57,,,1,3,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,site_photoperiod_model,site,UCR,29,6,29,,29,29,,,29,,,1,1,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,site_photoperiod_model,overall,ALL,603,112,603,,603,603,,,603,,,8,37,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,latitude_photoperiod_model,site,BAUA,85,16,85,,85,85,,,85,,,1,8,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,latitude_photoperiod_model,site,FUSPCEU,116,22,116,,116,116,,,116,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,latitude_photoperiod_model,site,IZTECH,95,17,95,,95,95,,,95,,,1,7,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,latitude_photoperiod_model,site,KNUST,71,15,71,,71,71,,,71,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,latitude_photoperiod_model,site,RISE,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,latitude_photoperiod_model,site,THUAS,72,13,72,,72,72,,,72,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,latitude_photoperiod_model,site,TUM,57,10,57,,57,57,,,57,,,1,3,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,latitude_photoperiod_model,site,UCR,29,6,29,,29,29,,,29,,,1,1,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,13,mean_timing_above_250,participant_day,latitude_photoperiod_model,overall,ALL,603,112,603,,603,603,,,603,,,8,37,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,prepared_rows,site,BAUA,93,16,93,,93,93,,,93,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,prepared_rows,site,FUSPCEU,122,22,122,,122,122,,,122,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,prepared_rows,site,IZTECH,102,17,102,,102,102,,,102,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,prepared_rows,site,KNUST,77,15,77,,77,77,,,77,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,prepared_rows,site,RISE,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,prepared_rows,site,THUAS,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,prepared_rows,site,TUM,60,10,60,,60,60,,,60,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,prepared_rows,site,UCR,30,6,30,,30,30,,,30,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,prepared_rows,overall,ALL,640,112,640,,640,640,,,640,,,8,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,metric_estimable,site,BAUA,85,16,85,,85,85,,,85,,,1,8,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,metric_estimable,site,FUSPCEU,116,22,116,,116,116,,,116,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,metric_estimable,site,IZTECH,95,17,95,,95,95,,,95,,,1,7,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,metric_estimable,site,KNUST,71,15,71,,71,71,,,71,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,metric_estimable,site,RISE,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,metric_estimable,site,THUAS,72,13,72,,72,72,,,72,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,metric_estimable,site,TUM,57,10,57,,57,57,,,57,,,1,3,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,metric_estimable,site,UCR,29,6,29,,29,29,,,29,,,1,1,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,metric_estimable,overall,ALL,603,112,603,,603,603,,,603,,,8,37,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,site_photoperiod_model,site,BAUA,85,16,85,,85,85,,,85,,,1,8,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,site_photoperiod_model,site,FUSPCEU,116,22,116,,116,116,,,116,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,site_photoperiod_model,site,IZTECH,95,17,95,,95,95,,,95,,,1,7,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,site_photoperiod_model,site,KNUST,71,15,71,,71,71,,,71,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,site_photoperiod_model,site,RISE,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,site_photoperiod_model,site,THUAS,72,13,72,,72,72,,,72,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,site_photoperiod_model,site,TUM,57,10,57,,57,57,,,57,,,1,3,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,site_photoperiod_model,site,UCR,29,6,29,,29,29,,,29,,,1,1,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,site_photoperiod_model,overall,ALL,603,112,603,,603,603,,,603,,,8,37,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,latitude_photoperiod_model,site,BAUA,85,16,85,,85,85,,,85,,,1,8,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,latitude_photoperiod_model,site,FUSPCEU,116,22,116,,116,116,,,116,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,latitude_photoperiod_model,site,IZTECH,95,17,95,,95,95,,,95,,,1,7,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,latitude_photoperiod_model,site,KNUST,71,15,71,,71,71,,,71,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,latitude_photoperiod_model,site,RISE,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,latitude_photoperiod_model,site,THUAS,72,13,72,,72,72,,,72,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,latitude_photoperiod_model,site,TUM,57,10,57,,57,57,,,57,,,1,3,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,latitude_photoperiod_model,site,UCR,29,6,29,,29,29,,,29,,,1,1,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,14,first_timing_above_250,participant_day,latitude_photoperiod_model,overall,ALL,603,112,603,,603,603,,,603,,,8,37,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,15,last_timing_above_250,participant_day,prepared_rows,site,BAUA,93,16,93,,93,93,,,93,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,15,last_timing_above_250,participant_day,prepared_rows,site,FUSPCEU,122,22,122,,122,122,,,122,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,15,last_timing_above_250,participant_day,prepared_rows,site,IZTECH,102,17,102,,102,102,,,102,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,15,last_timing_above_250,participant_day,prepared_rows,site,KNUST,77,15,77,,77,77,,,77,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,15,last_timing_above_250,participant_day,prepared_rows,site,RISE,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,15,last_timing_above_250,participant_day,prepared_rows,site,THUAS,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,15,last_timing_above_250,participant_day,prepared_rows,site,TUM,60,10,60,,60,60,,,60,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,15,last_timing_above_250,participant_day,prepared_rows,site,UCR,30,6,30,,30,30,,,30,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,15,last_timing_above_250,participant_day,prepared_rows,overall,ALL,640,112,640,,640,640,,,640,,,8,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,15,last_timing_above_250,participant_day,metric_estimable,site,BAUA,85,16,85,,85,85,,,85,,,1,8,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,15,last_timing_above_250,participant_day,metric_estimable,site,FUSPCEU,116,22,116,,116,116,,,116,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,15,last_timing_above_250,participant_day,metric_estimable,site,IZTECH,95,17,95,,95,95,,,95,,,1,7,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,15,last_timing_above_250,participant_day,metric_estimable,site,KNUST,71,15,71,,71,71,,,71,,,1,6,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,15,last_timing_above_250,participant_day,metric_estimable,site,RISE,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,paired_common_sample,15,last_timing_above_250,participant_day,metric_estimable,site,THUAS,72,13,72,,72,72,,,72,,,1,6,AVAILABLE
