run_id,data_scenario,placement,sample_scenario,analytical_role,metric_order,metric_id,manuscript_name,abbreviation,manuscript_category,analysis_unit,response_family,response_transform,effect_scale,display_unit,fit_role,model_name,formula,engine,observations,log_likelihood,aic,warnings,error,fit_status,converged,positive_definite_hessian,singular,max_gradient,convergence_message,fixed_columns,fixed_rank,fixed_full_rank,fixed_condition_number,aliased_coefficients
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,REML_final_estimation,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,655,-897.7672459532641,1819.5344919065283,,,FITTED,TRUE,TRUE,FALSE,7.025846571195871e-7,,10,10,TRUE,4.588423254058367,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,REML_final_estimation,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,655,-893.8295611781132,1827.6591223562264,,,FITTED,TRUE,TRUE,FALSE,5.309175321599469e-7,,18,18,TRUE,11.872567948869651,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),lmerMod,655,-888.0244342065799,1798.0488684131599,,,FITTED,TRUE,TRUE,FALSE,1.0174971976084635e-6,,9,9,TRUE,3.6320040596102374,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,655,-887.7186557767303,1799.4373115534606,,,FITTED,TRUE,TRUE,FALSE,1.3528733688872308e-7,,10,10,TRUE,25.179896635990463,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,655,-880.8217955476704,1801.6435910953408,,,FITTED,TRUE,TRUE,FALSE,9.322320693172514e-7,,18,18,TRUE,134.21551172930515,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,655,-887.9197448962999,1799.8394897925998,,,FITTED,TRUE,TRUE,FALSE,1.0322764865122736e-06,,10,10,TRUE,4.588423254058367,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,655,-882.4852136332031,1804.9704272664062,,,FITTED,TRUE,TRUE,FALSE,9.447376214666292e-7,,18,18,TRUE,11.872567948869651,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_age,response ~ site + age_decade + (1 | site:Id),glmmTMB,778,-1586.1396496253687,3198.2792992507375,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,25.041290305875687,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_age_site,response ~ site * age_decade + (1 | site:Id),glmmTMB,778,-1581.1724048379292,3204.3448096758584,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,138.93735118942723,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_sex,response ~ site + biological_sex + (1 | site:Id),glmmTMB,778,-1585.2829226940016,3196.5658453880033,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,4.33725487307245,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_sex_site,response ~ site * biological_sex + (1 | site:Id),glmmTMB,778,-1580.8646974798287,3203.7293949596574,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,11.456241980333063,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),glmmTMB,778,-1586.3329924265947,3196.6659848531895,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,3.707145307942668,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),glmmTMB,778,-1586.1396496253687,3198.2792992507375,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,25.041290305875687,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),glmmTMB,778,-1581.1724048379292,3204.3448096758584,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,138.93735118942723,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),glmmTMB,778,-1585.2829226940016,3196.5658453880033,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,4.33725487307245,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),glmmTMB,778,-1580.8646974798287,3203.7293949596574,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,11.456241980333063,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,REML_final_estimation,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,816,-339.4773858274735,702.954771654947,,,FITTED,TRUE,TRUE,FALSE,7.6136075222166255e-6,,10,10,TRUE,25.649625174965983,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,REML_final_estimation,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,816,-344.4782000055723,728.9564000111446,,,FITTED,TRUE,TRUE,FALSE,1.400167093379423e-5,,18,18,TRUE,147.77213404570963,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,REML_final_estimation,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,816,-340.3876915941869,704.7753831883738,,,FITTED,TRUE,TRUE,FALSE,7.54425855120644e-6,,10,10,TRUE,4.257542531815649,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,REML_final_estimation,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,816,-345.23047550495033,730.4609510099007,,,FITTED,TRUE,TRUE,FALSE,7.055973583192099e-6,,18,18,TRUE,14.67762373375718,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),lmerMod,816,-321.4141959036759,664.8283918073517,,,FITTED,TRUE,TRUE,FALSE,1.5791101759532467e-6,,9,9,TRUE,3.7066715057086186,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,816,-318.32315115802555,660.6463023160511,,,FITTED,TRUE,TRUE,FALSE,1.8591777006804477e-5,,10,10,TRUE,25.649625174965983,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,816,-311.60728201178955,663.2145640235791,,,FITTED,TRUE,TRUE,FALSE,1.6228796084760688e-6,,18,18,TRUE,147.77213404570963,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,816,-319.9661515760041,663.9323031520082,,,FITTED,TRUE,TRUE,FALSE,8.615188562544063e-6,,10,10,TRUE,4.257542531815649,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,816,-314.82500701209244,669.6500140241849,,,FITTED,TRUE,TRUE,FALSE,1.6285639503621496e-6,,18,18,TRUE,14.67762373375718,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,REML_final_estimation,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,816,-4937.533751286887,9899.067502573775,,,FITTED,TRUE,TRUE,FALSE,1.609805622138083e-6,,10,10,TRUE,25.649625174965983,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,REML_final_estimation,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,816,-4898.426102181618,9836.852204363237,,,FITTED,TRUE,TRUE,FALSE,2.055458026006818e-6,,18,18,TRUE,147.77213404570963,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,REML_final_estimation,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,816,-4937.137833486522,9898.275666973044,,,FITTED,TRUE,TRUE,FALSE,1.6279955161735415e-6,,10,10,TRUE,4.257542531815649,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,REML_final_estimation,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,816,-4900.141443505624,9840.282887011248,,,FITTED,TRUE,TRUE,FALSE,3.41970007866621e-6,,18,18,TRUE,14.67762373375718,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),lmerMod,816,-4971.533693387283,9965.067386774566,,,FITTED,TRUE,TRUE,FALSE,2.9194779926910996e-6,,9,9,TRUE,3.7066715057086186,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,816,-4971.297267048895,9966.59453409779,,,FITTED,TRUE,TRUE,FALSE,3.1468516681343317e-6,,10,10,TRUE,25.649625174965983,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,816,-4964.4384883155735,9968.876976631147,,,FITTED,TRUE,TRUE,FALSE,7.821654435247183e-7,,18,18,TRUE,147.77213404570963,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,816,-4971.532371595604,9967.064743191208,,,FITTED,TRUE,TRUE,FALSE,2.8740032576024532e-6,,10,10,TRUE,4.257542531815649,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,816,-4968.740996467109,9977.481992934217,,,FITTED,TRUE,TRUE,FALSE,2.673914423212409e-6,,18,18,TRUE,14.67762373375718,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,REML_final_estimation,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,816,-4875.263762398723,9774.527524797446,,,FITTED,TRUE,TRUE,FALSE,3.856257535517216e-6,,10,10,TRUE,25.649625174965983,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,REML_final_estimation,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,816,-4839.267178674178,9718.534357348355,,,FITTED,TRUE,TRUE,FALSE,1.8280843505635858e-6,,18,18,TRUE,147.77213404570963,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,REML_final_estimation,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,816,-4874.615251019219,9773.230502038437,,,FITTED,TRUE,TRUE,FALSE,7.012204150669277e-6,,10,10,TRUE,4.257542531815649,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,REML_final_estimation,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,816,-4837.855431231728,9715.710862463457,,,FITTED,TRUE,TRUE,FALSE,1.9190338207408786e-6,,18,18,TRUE,14.67762373375718,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),lmerMod,816,-4909.267012933251,9840.534025866502,,,FITTED,TRUE,TRUE,FALSE,2.573870006017387e-6,,9,9,TRUE,3.7066715057086186,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,816,-4909.121646166426,9842.243292332852,,,FITTED,TRUE,TRUE,FALSE,2.6193447411060333e-6,,10,10,TRUE,25.649625174965983,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,816,-4905.883938155494,9851.767876310989,,,FITTED,TRUE,TRUE,FALSE,1.8553691916167736e-6,,18,18,TRUE,147.77213404570963,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,816,-4909.076103598794,9842.152207197589,,,FITTED,TRUE,TRUE,FALSE,2.6284396881237626e-6,,10,10,TRUE,4.257542531815649,
