component,basis_k,residual_type,sequence,observations,lag1
positive_magnitude,16,deviance,BAUA::BAUA_S022::2025-09-27::1::positive_run::2,15,0.6262243419306893
positive_magnitude,16,deviance,BAUA::BAUA_S022::2025-09-28::1::positive_run::1,14,0.7121854440094106
positive_magnitude,16,deviance,BAUA::BAUA_S022::2025-09-29::1::positive_run::1,16,0.4961659197450742
positive_magnitude,16,deviance,BAUA::BAUA_S024::2025-10-14::1::positive_run::1,17,-0.055951775563375404
positive_magnitude,16,deviance,BAUA::BAUA_S024::2025-10-15::1::positive_run::1,15,0.18148245877774147
positive_magnitude,16,deviance,BAUA::BAUA_S024::2025-10-16::1::positive_run::1,8,0.16523843238735708
positive_magnitude,16,deviance,BAUA::BAUA_S024::2025-10-16::2::positive_run::1,5,-0.08785549862089621
positive_magnitude,16,deviance,BAUA::BAUA_S024::2025-10-17::1::positive_run::1,13,0.39915442443104265
positive_magnitude,16,deviance,BAUA::BAUA_S024::2025-10-18::1::positive_run::1,14,0.5872084676224115
positive_magnitude,16,deviance,BAUA::BAUA_S024::2025-10-19::1::positive_run::1,14,0.06804601352769643
positive_magnitude,16,deviance,BAUA::BAUA_S025::2025-10-15::1::positive_run::1,16,0.7750052585956269
positive_magnitude,16,deviance,BAUA::BAUA_S025::2025-10-16::1::positive_run::1,14,0.11899807194143962
positive_magnitude,16,deviance,BAUA::BAUA_S025::2025-10-17::1::positive_run::2,15,-0.005432066511645792
positive_magnitude,16,deviance,BAUA::BAUA_S025::2025-10-19::1::positive_run::2,13,0.2974224642653242
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S003::2024-10-08::1::positive_run::1,11,0.3739670580716669
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S003::2024-10-09::1::positive_run::1,4,0.571164278646252
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S003::2024-10-09::2::positive_run::1,11,0.5036239482983716
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S003::2024-10-11::1::positive_run::1,16,0.12616404105913173
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S003::2024-10-12::1::positive_run::1,16,0.3443696056823101
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S003::2024-10-13::1::positive_run::1,16,0.1191071491364533
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S004::2024-10-08::1::positive_run::1,16,0.5264547214513905
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S004::2024-10-09::1::positive_run::1,16,0.4548287595183638
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S004::2024-10-11::1::positive_run::1,17,0.34856667181842377
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S004::2024-10-12::2::positive_run::1,10,0.7292978400622665
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S004::2024-10-13::1::positive_run::2,13,0.5844053261766055
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S005::2024-10-15::1::positive_run::1,16,0.27974208744328877
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S005::2024-10-16::2::positive_run::1,3,-0.9999999999999999
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S005::2024-10-16::3::positive_run::1,3,1
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S005::2024-10-17::1::positive_run::1,5,-0.5165771936569641
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S005::2024-10-17::2::positive_run::1,5,-0.3758135086575115
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S005::2024-10-18::1::positive_run::1,16,0.13932861003647165
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S005::2024-10-19::1::positive_run::1,11,0.02954419611464745
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S006::2024-10-15::1::positive_run::1,8,0.7853507389155764
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S006::2024-10-15::2::positive_run::1,7,0.15964584256353143
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S006::2024-10-16::1::positive_run::1,16,0.37817186963964083
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S006::2024-10-17::1::positive_run::1,15,-0.44872440101188954
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S006::2024-10-18::1::positive_run::1,8,0.729084975547364
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S006::2024-10-18::2::positive_run::1,9,0.023266536172718007
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S007::2024-10-22::1::positive_run::1,12,-0.03952197531685329
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S007::2024-10-22::1::positive_run::2,3,1
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S007::2024-10-23::1::positive_run::1,15,0.38436977200797734
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S007::2024-10-24::1::positive_run::2,12,0.12115037940355036
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S007::2024-10-25::1::positive_run::1,14,0.2643300319555463
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S007::2024-10-26::1::positive_run::1,13,0.44866264099144915
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S007::2024-10-27::3::positive_run::1,12,0.27091503410893997
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S008::2024-10-22::1::positive_run::2,16,0.26069402143492415
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S008::2024-10-23::1::positive_run::2,13,0.20196246191201123
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S008::2024-10-24::1::positive_run::2,16,0.44558211230050776
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S009::2024-11-05::1::positive_run::2,16,0.30486993316864575
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S009::2024-11-06::1::positive_run::1,17,0.31729973403120904
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S009::2024-11-07::1::positive_run::1,17,0.37485098344934
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S009::2024-11-08::1::positive_run::1,17,-0.21485538528937273
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S009::2024-11-09::1::positive_run::2,15,0.5269215092282074
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S009::2024-11-10::1::positive_run::2,15,0.3699935405609415
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S010::2024-11-05::1::positive_run::1,16,0.07117471320131728
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S010::2024-11-06::1::positive_run::1,16,-0.15743668200417793
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S010::2024-11-07::1::positive_run::1,17,-0.26742902657545875
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S011::2024-11-12::1::positive_run::1,16,0.33759455625204926
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S011::2024-11-13::1::positive_run::1,17,-0.2877681354161183
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S011::2024-11-14::1::positive_run::1,16,-0.0727610012706963
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S012::2024-12-03::1::positive_run::1,17,0.3807137039800449
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S012::2024-12-04::1::positive_run::1,17,0.35234245300004763
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S012::2024-12-05::1::positive_run::1,17,0.17385379728273537
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S012::2024-12-06::1::positive_run::2,16,0.6756778906573833
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S012::2024-12-07::1::positive_run::2,15,0.06465084291017419
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S012::2024-12-08::1::positive_run::2,12,0.5968633018593456
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S013::2024-11-19::1::positive_run::1,17,0.07154444824840886
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S013::2024-11-20::1::positive_run::2,17,0.43022999492278463
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S013::2024-11-21::1::positive_run::2,17,0.19326198914496506
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S013::2024-11-22::1::positive_run::1,17,0.13807974926828231
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S013::2024-11-23::1::positive_run::1,16,0.18653846943101465
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S013::2024-11-24::1::positive_run::2,15,0.26436832496965457
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S015::2024-11-26::1::positive_run::1,12,0.5653121066072998
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S015::2024-11-26::1::positive_run::2,4,-0.4992191198722454
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S015::2024-11-27::1::positive_run::1,18,0.2606083635728092
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S015::2024-11-28::1::positive_run::1,17,0.052227146292632275
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S015::2024-11-29::1::positive_run::1,18,0.5432912013610013
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S015::2024-11-30::1::positive_run::1,12,0.29616726007838995
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S015::2024-11-30::2::positive_run::1,3,-1
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S015::2024-12-01::1::positive_run::1,14,0.8071682986272044
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S016::2024-11-27::1::positive_run::1,11,-0.41398659794680637
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S016::2024-11-29::2::positive_run::1,9,0.5315591736576929
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S016::2024-11-30::1::positive_run::1,12,-0.07672179043913281
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S016::2024-12-01::1::positive_run::1,4,-0.5179475539779769
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S016::2024-12-01::2::positive_run::1,8,0.16028426768725595
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S017::2024-12-05::1::positive_run::1,14,0.5143328813959058
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S017::2024-12-07::1::positive_run::1,4,-0.5384138235824808
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S017::2024-12-07::2::positive_run::1,5,0.050944362016835915
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S018::2024-12-14::1::positive_run::3,9,0.5339052172463263
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S019::2024-12-10::1::positive_run::1,15,0.35972307876385107
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S019::2024-12-11::1::positive_run::1,14,0.514740492870857
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S019::2024-12-14::1::positive_run::2,4,0.4196445848988103
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S019::2024-12-14::1::positive_run::3,9,0.47676565930321796
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S019::2024-12-15::1::positive_run::2,14,0.3524332154353708
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S020::2025-01-21::1::positive_run::1,17,0.20777763092066368
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S020::2025-01-22::1::positive_run::1,16,0.33268721660692957
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S020::2025-01-23::1::positive_run::1,17,0.7366014530331516
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S020::2025-01-26::1::positive_run::1,12,0.1654398223355478
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S022::2025-01-28::1::positive_run::1,14,-0.21069248012816394
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S022::2025-01-29::1::positive_run::1,15,-0.17448780668728003
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S022::2025-01-30::1::positive_run::1,11,0.3506838702079067
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S022::2025-01-31::1::positive_run::1,11,0.09717159216490208
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S022::2025-01-31::1::positive_run::2,4,0.9119154896591255
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S022::2025-02-01::1::positive_run::1,14,0.20121588986373412
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S022::2025-02-02::1::positive_run::1,9,-0.13305172280909028
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S022::2025-02-02::1::positive_run::2,3,-0.9999999999999998
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S024::2025-02-04::1::positive_run::1,12,0.3735576982393447
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S024::2025-02-05::1::positive_run::2,11,0.011713562714433776
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S024::2025-02-08::1::positive_run::1,14,0.46637090064903397
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S024::2025-02-09::1::positive_run::2,7,-0.2558565548867265
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S024::2025-02-09::1::positive_run::3,4,-0.49845974027158124
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S025::2025-02-04::2::positive_run::1,5,0.3958074424420686
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S025::2025-02-04::3::positive_run::1,5,0.25111285776356945
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S025::2025-02-05::1::positive_run::1,11,0.1888297720280292
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S025::2025-02-06::1::positive_run::1,16,-0.10924225203170877
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S025::2025-02-09::1::positive_run::2,7,0.3332555443314467
positive_magnitude,16,deviance,FUSPCEU::FUSPCEU_S025::2025-02-09::2::positive_run::1,5,-0.24919370364073423
positive_magnitude,16,deviance,IZTECH::IZTECH_S001::2024-12-25::1::positive_run::1,16,0.8127330636929397
positive_magnitude,16,deviance,IZTECH::IZTECH_S001::2024-12-26::1::positive_run::1,16,0.5553750520652443
positive_magnitude,16,deviance,IZTECH::IZTECH_S001::2024-12-27::1::positive_run::2,16,0.6105300831637067
positive_magnitude,16,deviance,IZTECH::IZTECH_S001::2024-12-28::1::positive_run::1,16,0.6382661338425677
positive_magnitude,16,deviance,IZTECH::IZTECH_S001::2024-12-29::1::positive_run::1,15,-0.17865520695007772
positive_magnitude,16,deviance,IZTECH::IZTECH_S001::2024-12-30::1::positive_run::1,11,0.4816978039248238
positive_magnitude,16,deviance,IZTECH::IZTECH_S001::2024-12-30::2::positive_run::1,4,0.16143495218680848
positive_magnitude,16,deviance,IZTECH::IZTECH_S002::2025-01-07::1::positive_run::2,12,0.718738037518168
positive_magnitude,16,deviance,IZTECH::IZTECH_S002::2025-01-08::1::positive_run::2,16,0.6854404973085441
positive_magnitude,16,deviance,IZTECH::IZTECH_S002::2025-01-09::1::positive_run::1,3,-1
positive_magnitude,16,deviance,IZTECH::IZTECH_S002::2025-01-09::1::positive_run::2,18,0.21135807424635608
positive_magnitude,16,deviance,IZTECH::IZTECH_S002::2025-01-10::1::positive_run::2,11,0.39019826805659175
positive_magnitude,16,deviance,IZTECH::IZTECH_S002::2025-01-10::2::positive_run::1,3,-1
positive_magnitude,16,deviance,IZTECH::IZTECH_S002::2025-01-11::1::positive_run::1,18,0.46721814570264353
positive_magnitude,16,deviance,IZTECH::IZTECH_S002::2025-01-12::1::positive_run::1,3,-1
positive_magnitude,16,deviance,IZTECH::IZTECH_S002::2025-01-12::1::positive_run::2,16,0.7054945304614881
positive_magnitude,16,deviance,IZTECH::IZTECH_S003::2025-01-07::1::positive_run::2,15,0.7431342722921436
positive_magnitude,16,deviance,IZTECH::IZTECH_S003::2025-01-08::1::positive_run::1,16,0.6200338640427191
positive_magnitude,16,deviance,IZTECH::IZTECH_S003::2025-01-09::1::positive_run::2,16,0.41557789272137835
positive_magnitude,16,deviance,IZTECH::IZTECH_S003::2025-01-10::1::positive_run::2,17,0.6918759458061117
positive_magnitude,16,deviance,IZTECH::IZTECH_S003::2025-01-11::1::positive_run::2,13,0.8840373435765064
positive_magnitude,16,deviance,IZTECH::IZTECH_S003::2025-01-12::1::positive_run::2,16,0.7951389241373095
positive_magnitude,16,deviance,IZTECH::IZTECH_S004::2025-01-22::1::positive_run::1,15,0.2080035049589675
positive_magnitude,16,deviance,IZTECH::IZTECH_S004::2025-01-23::1::positive_run::2,16,0.4849481899135055
positive_magnitude,16,deviance,IZTECH::IZTECH_S004::2025-01-24::1::positive_run::1,16,0.48835348182862126
positive_magnitude,16,deviance,IZTECH::IZTECH_S004::2025-01-25::1::positive_run::2,15,0.8003205768429681
positive_magnitude,16,deviance,IZTECH::IZTECH_S004::2025-01-26::1::positive_run::2,7,0.6409004764348374
positive_magnitude,16,deviance,IZTECH::IZTECH_S004::2025-01-26::2::positive_run::1,8,0.18160880192914436
positive_magnitude,16,deviance,IZTECH::IZTECH_S005::2025-01-21::1::positive_run::1,16,0.22394461872475865
positive_magnitude,16,deviance,IZTECH::IZTECH_S005::2025-01-22::1::positive_run::2,9,0.7918346661710008
positive_magnitude,16,deviance,IZTECH::IZTECH_S005::2025-01-22::2::positive_run::1,6,0.0012797113680951995
positive_magnitude,16,deviance,IZTECH::IZTECH_S005::2025-01-23::1::positive_run::1,16,0.2793388012164404
positive_magnitude,16,deviance,IZTECH::IZTECH_S005::2025-01-24::1::positive_run::1,13,0.172383012690588
positive_magnitude,16,deviance,IZTECH::IZTECH_S005::2025-01-25::1::positive_run::1,15,0.8798642683316574
positive_magnitude,16,deviance,IZTECH::IZTECH_S005::2025-01-26::1::positive_run::2,12,0.28170409141936126
positive_magnitude,16,deviance,IZTECH::IZTECH_S006::2025-02-18::1::positive_run::1,16,0.5558401232993533
positive_magnitude,16,deviance,IZTECH::IZTECH_S006::2025-02-19::1::positive_run::2,17,0.22198882760955285
positive_magnitude,16,deviance,IZTECH::IZTECH_S006::2025-02-20::1::positive_run::2,17,0.31975196076734513
positive_magnitude,16,deviance,IZTECH::IZTECH_S006::2025-02-21::1::positive_run::2,6,0.2503519438421356
positive_magnitude,16,deviance,IZTECH::IZTECH_S006::2025-02-21::2::positive_run::1,8,0.3465405231704716
positive_magnitude,16,deviance,IZTECH::IZTECH_S006::2025-02-22::1::positive_run::2,17,0.6271329634927695
positive_magnitude,16,deviance,IZTECH::IZTECH_S006::2025-02-23::1::positive_run::1,23,0.384842333408435
positive_magnitude,16,deviance,IZTECH::IZTECH_S007::2025-02-25::2::positive_run::1,14,-0.004582981963298727
positive_magnitude,16,deviance,IZTECH::IZTECH_S007::2025-02-26::2::positive_run::1,14,0.37413969562350796
positive_magnitude,16,deviance,IZTECH::IZTECH_S007::2025-02-27::1::positive_run::1,16,0.23739493208144943
positive_magnitude,16,deviance,IZTECH::IZTECH_S007::2025-02-28::1::positive_run::1,5,0.812589712047663
positive_magnitude,16,deviance,IZTECH::IZTECH_S007::2025-02-28::1::positive_run::2,9,0.38777384444305685
positive_magnitude,16,deviance,IZTECH::IZTECH_S007::2025-03-01::1::positive_run::2,5,-0.25407344812872074
positive_magnitude,16,deviance,IZTECH::IZTECH_S007::2025-03-01::2::positive_run::1,7,-0.3293851380557654
positive_magnitude,16,deviance,IZTECH::IZTECH_S007::2025-03-02::1::positive_run::2,16,0.4427639916568661
positive_magnitude,16,deviance,IZTECH::IZTECH_S008::2025-03-04::1::positive_run::1,15,0.6003411394921252
positive_magnitude,16,deviance,IZTECH::IZTECH_S008::2025-03-05::1::positive_run::2,18,-0.21034504637914447
positive_magnitude,16,deviance,IZTECH::IZTECH_S008::2025-03-06::1::positive_run::3,15,0.43158820422926825
positive_magnitude,16,deviance,IZTECH::IZTECH_S008::2025-03-07::1::positive_run::2,15,-0.08048550196416936
positive_magnitude,16,deviance,IZTECH::IZTECH_S008::2025-03-09::1::positive_run::1,17,0.16777585771506667
positive_magnitude,16,deviance,IZTECH::IZTECH_S009::2025-03-20::1::positive_run::1,11,-0.2047329586468741
positive_magnitude,16,deviance,IZTECH::IZTECH_S009::2025-03-21::1::positive_run::1,8,-0.07509816785036698
positive_magnitude,16,deviance,IZTECH::IZTECH_S009::2025-03-21::2::positive_run::1,7,0.021230619090024216
positive_magnitude,16,deviance,IZTECH::IZTECH_S009::2025-03-22::1::positive_run::1,15,0.28702773120387287
